[
[301001, {"_id":301001,"name":"雷霆法神","MHP":10000000,"mp":0,"MinDEF":1000,"MaxDEF":5000,"MinMDEF":1000,"MaxMDEF":5000,"MinATK":1200,"MaxATK":60000,"MinMATK":12000,"MaxMATK":60000,"DODGE":10,"HIT":20,"minStayTime":2500,"maxStayTime":2500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[9990601, {"_id":9990601,"name":"凡仙一界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990602, {"_id":9990602,"name":"凡仙二界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990603, {"_id":9990603,"name":"凡仙三界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990604, {"_id":9990604,"name":"凡仙四界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990605, {"_id":9990605,"name":"凡仙五界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990606, {"_id":9990606,"name":"凡仙六界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990607, {"_id":9990607,"name":"凡仙七界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990611, {"_id":9990611,"name":"天仙一界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990612, {"_id":9990612,"name":"天仙二界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990613, {"_id":9990613,"name":"天仙三界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990614, {"_id":9990614,"name":"天仙四界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990615, {"_id":9990615,"name":"天仙五界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990616, {"_id":9990616,"name":"天仙六界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990617, {"_id":9990617,"name":"天仙七界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990621, {"_id":9990621,"name":"金仙一界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990622, {"_id":9990622,"name":"金仙二界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990623, {"_id":9990623,"name":"金仙三界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990624, {"_id":9990624,"name":"金仙四界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990625, {"_id":9990625,"name":"金仙五界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990626, {"_id":9990626,"name":"金仙六界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990627, {"_id":9990627,"name":"金仙七界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990701, {"_id":9990701,"name":"魔者一界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990702, {"_id":9990702,"name":"魔者二界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990703, {"_id":9990703,"name":"魔者三界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990704, {"_id":9990704,"name":"魔者四界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990705, {"_id":9990705,"name":"魔者五界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990706, {"_id":9990706,"name":"魔者六界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990707, {"_id":9990707,"name":"魔者七界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990711, {"_id":9990711,"name":"地魔一界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990712, {"_id":9990712,"name":"地魔二界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990713, {"_id":9990713,"name":"地魔三界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990714, {"_id":9990714,"name":"地魔四界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990715, {"_id":9990715,"name":"地魔五界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990716, {"_id":9990716,"name":"地魔六界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990717, {"_id":9990717,"name":"地魔七界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990721, {"_id":9990721,"name":"魔王一界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990722, {"_id":9990722,"name":"魔王二界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990723, {"_id":9990723,"name":"魔王三界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990724, {"_id":9990724,"name":"魔王四界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990725, {"_id":9990725,"name":"魔王五界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990726, {"_id":9990726,"name":"魔王六界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990727, {"_id":9990727,"name":"魔王七界","MHP":194960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":833500,"MaxATK":873250,"MinMATK":833500,"MaxMATK":873250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990401, {"_id":9990401,"name":"仙界侍从","MHP":94960,"mp":0,"MinDEF":14900,"MaxDEF":14900,"MinMDEF":14900,"MaxMDEF":14900,"MinATK":533500,"MaxATK":573250,"MinMATK":533500,"MaxMATK":573250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":0}],
[9990402, {"_id":9990402,"name":"初级凡仙","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990403, {"_id":9990403,"name":"高级凡仙","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990404, {"_id":9990404,"name":"初级天仙","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990405, {"_id":9990405,"name":"高级天仙","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990406, {"_id":9990406,"name":"初级金仙","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990407, {"_id":9990407,"name":"高级金仙","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990408, {"_id":9990408,"name":"仙界天仙","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990501, {"_id":9990501,"name":"魔界侍卫","MHP":94960,"mp":0,"MinDEF":14900,"MaxDEF":14900,"MinMDEF":14900,"MaxMDEF":14900,"MinATK":533500,"MaxATK":573250,"MinMATK":533500,"MaxMATK":573250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":0}],
[9990502, {"_id":9990502,"name":"初级魔者","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990503, {"_id":9990503,"name":"高级魔者","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990504, {"_id":9990504,"name":"初级地魔","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990505, {"_id":9990505,"name":"高级地魔","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990506, {"_id":9990506,"name":"初级魔王","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990507, {"_id":9990507,"name":"高级魔王","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990508, {"_id":9990508,"name":"魔界天魔","MHP":294960000,"mp":0,"MinDEF":24900,"MaxDEF":24900,"MinMDEF":24900,"MaxMDEF":24900,"MinATK":1233500,"MaxATK":1273250,"MinMATK":1233500,"MaxMATK":1273250,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990801, {"_id":9990801,"name":"封神执事0","MHP":94960000,"mp":0,"MinDEF":14900,"MaxDEF":14900,"MinMDEF":14900,"MaxMDEF":14900,"MinATK":313350,"MaxATK":317325,"MinMATK":313350,"MaxMATK":317325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990802, {"_id":9990802,"name":"封神执事1","MHP":94960000,"mp":0,"MinDEF":14900,"MaxDEF":14900,"MinMDEF":14900,"MaxMDEF":14900,"MinATK":313350,"MaxATK":317325,"MinMATK":313350,"MaxMATK":317325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990803, {"_id":9990803,"name":"封神执事2","MHP":94960000,"mp":0,"MinDEF":14900,"MaxDEF":14900,"MinMDEF":14900,"MaxMDEF":14900,"MinATK":313350,"MaxATK":317325,"MinMATK":313350,"MaxMATK":317325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990804, {"_id":9990804,"name":"封神执事3","MHP":94960000,"mp":0,"MinDEF":14900,"MaxDEF":14900,"MinMDEF":14900,"MaxMDEF":14900,"MinATK":313350,"MaxATK":317325,"MinMATK":313350,"MaxMATK":317325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990805, {"_id":9990805,"name":"封神执事4","MHP":94960000,"mp":0,"MinDEF":14900,"MaxDEF":14900,"MinMDEF":14900,"MaxMDEF":14900,"MinATK":313350,"MaxATK":317325,"MinMATK":313350,"MaxMATK":317325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9990806, {"_id":9990806,"name":"封神执事5","MHP":94960000,"mp":0,"MinDEF":14900,"MaxDEF":14900,"MinMDEF":14900,"MaxMDEF":14900,"MinATK":313350,"MaxATK":317325,"MinMATK":313350,"MaxMATK":317325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
